prod_notif_no,ingredient_id
NOT220800411K,22
NOT220800411K,23
NOT220800411K,26
NOT181004801K,22
NOT181004801K,38
NOT181004801K,39
NOT181004801K,23
NOT181004801K,40
NOT181004801K,26
NOT221102433K,28
NOT221102433K,45
NOT221102433K,29
NOT221102433K,30
NOT221102433K,31
NOT221102433K,32
NOT221105191K,22
NOT221105191K,23
NOT221105191K,26
NOT221101039K,22
NOT221101039K,23
NOT221101039K,24
NOT221101039K,61
NOT221101039K,62
NOT221101039K,63
NOT221101039K,64
NOT221101039K,26
NOT221101039K,27
NOT220902096K,22
NOT220902096K,23
NOT220902096K,24
NOT220902096K,61
NOT220902096K,62
NOT220902096K,63
NOT220902096K,64
NOT220902096K,26
NOT220902096K,27
NOT201005735K,22
NOT201005735K,38
NOT201005735K,39
NOT201005735K,23
NOT201005735K,40
NOT201005735K,26
NOT221204893K,41
NOT221204893K,53
NOT221204893K,54
NOT221204893K,55
NOT221204893K,56
NOT221204893K,57
NOT221102086K,22
NOT221102086K,23
NOT221102086K,33
NOT221102086K,24
NOT221102086K,34
NOT221102086K,66
NOT221102086K,26
NOT200805490K,22
NOT200805490K,23
NOT200805490K,26
NOT220804246K,22
NOT220804246K,23
NOT220804246K,26
NOT221000253K,22
NOT221000253K,23
NOT221000253K,24
NOT221000253K,61
NOT221000253K,62
NOT221000253K,63
NOT221000253K,64
NOT221000253K,26
NOT221000253K,27
NOT160904092K,28
NOT160904092K,45
NOT160904092K,29
NOT160904092K,30
NOT160904092K,31
NOT160904092K,32
NOT221200661K,22
NOT221200661K,23
NOT221200661K,26
NOT220804051K,22
NOT220804051K,23
NOT220804051K,26
NOT221004195K,22
NOT221004195K,35
NOT221004195K,36
NOT221004195K,23
NOT221004195K,37
NOT221004195K,26
NOT221004195K,27
NOT201202871K,46
NOT201202871K,47
NOT201202871K,48
NOT201202871K,49
NOT201202871K,50
NOT201202871K,51
NOT201202871K,52
NOT201104804K,22
NOT201104804K,23
NOT201104804K,26
NOT201100900K,22
NOT201100900K,23
NOT201100900K,26
NOT220803936K,22
NOT220803936K,23
NOT220803936K,58
NOT220803936K,25
NOT220803936K,26
NOT220803936K,59
NOT220803936K,60
NOT220803936K,27
NOT221203660K,46
NOT221203660K,47
NOT221203660K,48
NOT221203660K,49
NOT221203660K,50
NOT221203660K,51
NOT221203660K,52
NOT221106659K,22
NOT221106659K,38
NOT221106659K,39
NOT221106659K,23
NOT221106659K,40
NOT221106659K,26
NOT221101417K,22
NOT221101417K,23
NOT221101417K,26
NOT221001016K,22
NOT221001016K,23
NOT221001016K,26
NOT220800996K,22
NOT220800996K,23
NOT220800996K,24
NOT220800996K,61
NOT220800996K,62
NOT220800996K,63
NOT220800996K,64
NOT220800996K,26
NOT220800996K,27
NOT221105200K,46
NOT221105200K,47
NOT221105200K,48
NOT221105200K,49
NOT221105200K,50
NOT221105200K,51
NOT221105200K,52
NOT220802585K,28
NOT220802585K,45
NOT220802585K,29
NOT220802585K,30
NOT220802585K,31
NOT220802585K,32
NOT221000805K,22
NOT221000805K,23
NOT221000805K,26
NOT221002172K,22
NOT221002172K,23
NOT221002172K,26
NOT201200485K,22
NOT201200485K,23
NOT201200485K,24
NOT201200485K,61
NOT201200485K,62
NOT201200485K,63
NOT201200485K,64
NOT201200485K,26
NOT201200485K,27
NOT221105516K,22
NOT221105516K,23
NOT221105516K,26
NOT221200606K,22
NOT221200606K,23
NOT221200606K,24
NOT221200606K,61
NOT221200606K,62
NOT221200606K,63
NOT221200606K,64
NOT221200606K,26
NOT221200606K,27
NOT220901603K,22
NOT220901603K,23
NOT220901603K,26
NOT221103934K,22
NOT221103934K,23
NOT221103934K,26
NOT220900385K,22
NOT220900385K,23
NOT220900385K,26
NOT220708636K,22
NOT220708636K,23
NOT220708636K,26
NOT221205869K,22
NOT221205869K,23
NOT221205869K,33
NOT221205869K,24
NOT221205869K,34
NOT221205869K,66
NOT221205869K,26
NOT221200903K,22
NOT221200903K,23
NOT221200903K,24
NOT221200903K,61
NOT221200903K,62
NOT221200903K,63
NOT221200903K,64
NOT221200903K,26
NOT221200903K,27
NOT221000599K,22
NOT221000599K,23
NOT221000599K,24
NOT221000599K,61
NOT221000599K,62
NOT221000599K,63
NOT221000599K,64
NOT221000599K,26
NOT221000599K,27
NOT221000157K,22
NOT221000157K,23
NOT221000157K,26
NOT220805210K,22
NOT220805210K,23
NOT220805210K,26
NOT221103053K,22
NOT221103053K,23
NOT221103053K,58
NOT221103053K,25
NOT221103053K,26
NOT221103053K,59
NOT221103053K,60
NOT221103053K,27
NOT180806388K,22
NOT180806388K,23
NOT180806388K,24
NOT180806388K,61
NOT180806388K,62
NOT180806388K,63
NOT180806388K,64
NOT180806388K,26
NOT180806388K,27
NOT221204130K,22
NOT221204130K,23
NOT221204130K,58
NOT221204130K,25
NOT221204130K,26
NOT221204130K,59
NOT221204130K,60
NOT221204130K,27
NOT220903490K,22
NOT220903490K,23
NOT220903490K,26
NOT220900934K,22
NOT220900934K,23
NOT220900934K,26
NOT200905402K,28
NOT200905402K,45
NOT200905402K,29
NOT200905402K,30
NOT200905402K,31
NOT200905402K,32
NOT221105573K,22
NOT221105573K,23
NOT221105573K,26
NOT220903650K,22
NOT220903650K,23
NOT220903650K,26
NOT181100215K,22
NOT181100215K,23
NOT181100215K,24
NOT181100215K,61
NOT181100215K,62
NOT181100215K,63
NOT181100215K,64
NOT181100215K,26
NOT181100215K,27
NOT221003703K,22
NOT221003703K,23
NOT221003703K,24
NOT221003703K,61
NOT221003703K,62
NOT221003703K,63
NOT221003703K,64
NOT221003703K,26
NOT221003703K,27
NOT220709870K,22
NOT220709870K,35
NOT220709870K,36
NOT220709870K,23
NOT220709870K,37
NOT220709870K,26
NOT220709870K,27
NOT221200168K,22
NOT221200168K,23
NOT221200168K,26
NOT221202641K,22
NOT221202641K,23
NOT221202641K,26
NOT220803907K,22
NOT220803907K,23
NOT220803907K,26
NOT221204198K,22
NOT221204198K,23
NOT221204198K,24
NOT221204198K,61
NOT221204198K,62
NOT221204198K,63
NOT221204198K,64
NOT221204198K,26
NOT221204198K,27
NOT221205720K,22
NOT221205720K,41
NOT221205720K,42
NOT221205720K,43
NOT221205720K,44
NOT221205720K,27
NOT121100044K,22
NOT121100044K,23
NOT121100044K,26
NOT140900091K,22
NOT140900091K,23
NOT140900091K,24
NOT140900091K,61
NOT140900091K,62
NOT140900091K,63
NOT140900091K,64
NOT140900091K,26
NOT140900091K,27
NOT220803718K,22
NOT220803718K,23
NOT220803718K,24
NOT220803718K,61
NOT220803718K,62
NOT220803718K,63
NOT220803718K,64
NOT220803718K,26
NOT220803718K,27
NOT220803424K,22
NOT220803424K,23
NOT220803424K,24
NOT220803424K,61
NOT220803424K,62
NOT220803424K,63
NOT220803424K,64
NOT220803424K,26
NOT220803424K,27
NOT200803478K,22
NOT200803478K,23
NOT200803478K,24
NOT200803478K,61
NOT200803478K,62
NOT200803478K,63
NOT200803478K,64
NOT200803478K,26
NOT200803478K,27
NOT220800067K,41
NOT220800067K,53
NOT220800067K,54
NOT220800067K,55
NOT220800067K,56
NOT220800067K,57
NOT201103722K,41
NOT201103722K,53
NOT201103722K,54
NOT201103722K,55
NOT201103722K,56
NOT201103722K,57
NOT201204338K,22
NOT201204338K,23
NOT201204338K,24
NOT201204338K,61
NOT201204338K,62
NOT201204338K,63
NOT201204338K,64
NOT201204338K,26
NOT201204338K,27
NOT221103051K,22
NOT221103051K,23
NOT221103051K,26
NOT221005092K,41
NOT221005092K,53
NOT221005092K,54
NOT221005092K,55
NOT221005092K,56
NOT221005092K,57
NOT201005679K,22
NOT201005679K,23
NOT201005679K,24
NOT201005679K,61
NOT201005679K,62
NOT201005679K,63
NOT201005679K,64
NOT201005679K,26
NOT201005679K,27
NOT220906573K,22
NOT220906573K,23
NOT220906573K,26
NOT180707168K,22
NOT180707168K,38
NOT180707168K,39
NOT180707168K,23
NOT180707168K,40
NOT180707168K,26
NOT201204965K,22
NOT201204965K,23
NOT201204965K,24
NOT201204965K,61
NOT201204965K,62
NOT201204965K,63
NOT201204965K,64
NOT201204965K,26
NOT201204965K,27
NOT220901532K,22
NOT220901532K,23
NOT220901532K,24
NOT220901532K,61
NOT220901532K,62
NOT220901532K,63
NOT220901532K,64
NOT220901532K,26
NOT220901532K,27
NOT181002659K,46
NOT181002659K,47
NOT181002659K,48
NOT181002659K,49
NOT181002659K,50
NOT181002659K,51
NOT181002659K,52
NOT221103002K,28
NOT221103002K,29
NOT221103002K,30
NOT221103002K,31
NOT221103002K,32
NOT221006267K,22
NOT221006267K,35
NOT221006267K,36
NOT221006267K,23
NOT221006267K,37
NOT221006267K,26
NOT221006267K,27
NOT221104362K,22
NOT221104362K,23
NOT221104362K,26
NOT220901152K,22
NOT220901152K,23
NOT220901152K,26
NOT221003897K,22
NOT221003897K,38
NOT221003897K,39
NOT221003897K,23
NOT221003897K,40
NOT221003897K,26
NOT220902130K,22
NOT220902130K,23
NOT220902130K,24
NOT220902130K,61
NOT220902130K,62
NOT220902130K,63
NOT220902130K,64
NOT220902130K,26
NOT220902130K,27
NOT200904142K,46
NOT200904142K,47
NOT200904142K,48
NOT200904142K,49
NOT200904142K,50
NOT200904142K,51
NOT200904142K,52
NOT221105795K,22
NOT221105795K,23
NOT221105795K,33
NOT221105795K,24
NOT221105795K,34
NOT221105795K,66
NOT221105795K,26
NOT220805640K,22
NOT220805640K,23
NOT220805640K,26
NOT220905085K,22
NOT220905085K,23
NOT220905085K,26
NOT221100757K,22
NOT221100757K,23
NOT221100757K,26
NOT221003290K,22
NOT221003290K,23
NOT221003290K,26
NOT221105844K,22
NOT221105844K,23
NOT221105844K,26
NOT221004714K,22
NOT221004714K,23
NOT221004714K,26
NOT221203927K,22
NOT221203927K,23
NOT221203927K,26
NOT220902966K,22
NOT220902966K,41
NOT220902966K,42
NOT220902966K,43
NOT220902966K,44
NOT220902966K,27
NOT221201879K,22
NOT221201879K,41
NOT221201879K,42
NOT221201879K,43
NOT221201879K,44
NOT221201879K,27
NOT181008861K,22
NOT181008861K,23
NOT181008861K,26
NOT221204985K,28
NOT221204985K,45
NOT221204985K,29
NOT221204985K,30
NOT221204985K,31
NOT221204985K,32
NOT221107912K,22
NOT221107912K,23
NOT221107912K,26
NOT200900661K,22
NOT200900661K,23
NOT200900661K,26
NOT220804165K,22
NOT220804165K,23
NOT220804165K,33
NOT220804165K,24
NOT220804165K,34
NOT220804165K,66
NOT220804165K,26
NOT220900149K,41
NOT220900149K,53
NOT220900149K,54
NOT220900149K,55
NOT220900149K,56
NOT220900149K,57
NOT220800154K,22
NOT220800154K,23
NOT220800154K,26
NOT220904614K,22
NOT220904614K,23
NOT220904614K,24
NOT220904614K,61
NOT220904614K,62
NOT220904614K,63
NOT220904614K,64
NOT220904614K,26
NOT220904614K,27
NOT220902045K,28
NOT220902045K,45
NOT220902045K,29
NOT220902045K,30
NOT220902045K,31
NOT220902045K,32
NOT181107625K,22
NOT181107625K,33
NOT181107625K,52
NOT181107625K,65
NOT181107625K,24
NOT181107625K,23
NOT181107625K,26
NOT221204675K,22
NOT221204675K,23
NOT221204675K,26
NOT180904366K,22
NOT180904366K,23
NOT180904366K,26
NOT200905373K,22
NOT200905373K,23
NOT200905373K,26
NOT221202033K,22
NOT221202033K,41
NOT221202033K,42
NOT221202033K,43
NOT221202033K,44
NOT221202033K,27
NOT221106429K,22
NOT221106429K,23
NOT221106429K,26
NOT221200480K,22
NOT221200480K,23
NOT221200480K,26
NOT220803565K,22
NOT220803565K,23
NOT220803565K,58
NOT220803565K,25
NOT220803565K,26
NOT220803565K,59
NOT220803565K,60
NOT220803565K,27
NOT220707823K,28
NOT220707823K,45
NOT220707823K,29
NOT220707823K,30
NOT220707823K,31
NOT220707823K,32
NOT221001930K,22
NOT221001930K,23
NOT221001930K,33
NOT221001930K,24
NOT221001930K,34
NOT221001930K,66
NOT221001930K,26
NOT220906313K,22
NOT220906313K,23
NOT220906313K,24
NOT220906313K,61
NOT220906313K,62
NOT220906313K,63
NOT220906313K,64
NOT220906313K,26
NOT220906313K,27
NOT201006932K,46
NOT201006932K,47
NOT201006932K,48
NOT201006932K,49
NOT201006932K,50
NOT201006932K,51
NOT201006932K,52
NOT221005597K,22
NOT221005597K,35
NOT221005597K,36
NOT221005597K,23
NOT221005597K,37
NOT221005597K,26
NOT221005597K,27
NOT221004273K,22
NOT221004273K,23
NOT221004273K,26
NOT221006689K,22
NOT221006689K,23
NOT221006689K,26
NOT220900157K,22
NOT220900157K,23
NOT220900157K,26
NOT161105659K,28
NOT161105659K,45
NOT161105659K,29
NOT161105659K,30
NOT161105659K,31
NOT161105659K,32
NOT220804533K,28
NOT220804533K,45
NOT220804533K,29
NOT220804533K,30
NOT220804533K,31
NOT220804533K,32
NOT221105809K,28
NOT221105809K,45
NOT221105809K,29
NOT221105809K,30
NOT221105809K,31
NOT221105809K,32
NOT221203265K,46
NOT221203265K,47
NOT221203265K,48
NOT221203265K,49
NOT221203265K,50
NOT221203265K,51
NOT221203265K,52
NOT220906750K,22
NOT220906750K,35
NOT220906750K,36
NOT220906750K,23
NOT220906750K,37
NOT220906750K,26
NOT220906750K,27
NOT201102095K,22
NOT201102095K,23
NOT201102095K,26
NOT201200944K,22
NOT201200944K,23
NOT201200944K,26
NOT221107151K,22
NOT221107151K,41
NOT221107151K,42
NOT221107151K,43
NOT221107151K,44
NOT221107151K,27
NOT220708088K,22
NOT220708088K,23
NOT220708088K,26
NOT180904532K,22
NOT180904532K,23
NOT180904532K,24
NOT180904532K,61
NOT180904532K,62
NOT180904532K,63
NOT180904532K,64
NOT180904532K,26
NOT180904532K,27
NOT220906334K,22
NOT220906334K,23
NOT220906334K,26
NOT120804797K,22
NOT120804797K,23
NOT120804797K,26
NOT221005446K,28
NOT221005446K,45
NOT221005446K,29
NOT221005446K,30
NOT221005446K,31
NOT221005446K,32
NOT220708686K,22
NOT220708686K,23
NOT220708686K,33
NOT220708686K,24
NOT220708686K,34
NOT220708686K,66
NOT220708686K,26
NOT221100528K,22
NOT221100528K,23
NOT221100528K,24
NOT221100528K,61
NOT221100528K,62
NOT221100528K,63
NOT221100528K,64
NOT221100528K,26
NOT221100528K,27
NOT220904596K,22
NOT220904596K,23
NOT220904596K,24
NOT220904596K,61
NOT220904596K,62
NOT220904596K,63
NOT220904596K,64
NOT220904596K,26
NOT220904596K,27
NOT221205664K,22
NOT221205664K,23
NOT221205664K,26
NOT220902727K,22
NOT220902727K,23
NOT220902727K,33
NOT220902727K,24
NOT220902727K,34
NOT220902727K,66
NOT220902727K,26
NOT221204823K,22
NOT221204823K,23
NOT221204823K,26
NOT221105015K,22
NOT221105015K,23
NOT221105015K,33
NOT221105015K,24
NOT221105015K,34
NOT221105015K,66
NOT221105015K,26
NOT200908110K,22
NOT200908110K,23
NOT200908110K,26
NOT220806094K,22
NOT220806094K,41
NOT220806094K,42
NOT220806094K,43
NOT220806094K,44
NOT220806094K,27
NOT181205373K,22
NOT181205373K,23
NOT181205373K,26
NOT201008137K,22
NOT201008137K,23
NOT201008137K,26
NOT220803030K,46
NOT220803030K,47
NOT220803030K,48
NOT220803030K,49
NOT220803030K,50
NOT220803030K,51
NOT220803030K,52
NOT221203025K,22
NOT221203025K,23
NOT221203025K,26
NOT220901668K,22
NOT220901668K,23
NOT220901668K,26
NOT220804420K,22
NOT220804420K,38
NOT220804420K,39
NOT220804420K,23
NOT220804420K,40
NOT220804420K,26
NOT221001792K,28
NOT221001792K,45
NOT221001792K,29
NOT221001792K,30
NOT221001792K,31
NOT221001792K,32
NOT180901011K,22
NOT180901011K,23
NOT180901011K,26
NOT220900089K,22
NOT220900089K,23
NOT220900089K,26
NOT220800649K,22
NOT220800649K,23
NOT220800649K,26
NOT200804321K,22
NOT200804321K,23
NOT200804321K,58
NOT200804321K,25
NOT200804321K,26
NOT200804321K,59
NOT200804321K,60
NOT200804321K,27
NOT181100240K,22
NOT181100240K,23
NOT181100240K,24
NOT181100240K,61
NOT181100240K,62
NOT181100240K,63
NOT181100240K,64
NOT181100240K,26
NOT181100240K,27
NOT221202575K,22
NOT221202575K,35
NOT221202575K,36
NOT221202575K,23
NOT221202575K,37
NOT221202575K,26
NOT221202575K,27
NOT221003216K,22
NOT221003216K,23
NOT221003216K,26
NOT221101525K,22
NOT221101525K,38
NOT221101525K,39
NOT221101525K,23
NOT221101525K,40
NOT221101525K,26
NOT201004864K,22
NOT201004864K,41
NOT201004864K,42
NOT201004864K,43
NOT201004864K,44
NOT201004864K,27
NOT221204449K,22
NOT221204449K,38
NOT221204449K,39
NOT221204449K,23
NOT221204449K,40
NOT221204449K,26
NOT220903723K,22
NOT220903723K,23
NOT220903723K,33
NOT220903723K,24
NOT220903723K,34
NOT220903723K,66
NOT220903723K,26
NOT220708381K,22
NOT220708381K,23
NOT220708381K,26
NOT201103357K,41
NOT201103357K,53
NOT201103357K,54
NOT201103357K,55
NOT201103357K,56
NOT201103357K,57
NOT201105441K,22
NOT201105441K,38
NOT201105441K,39
NOT201105441K,23
NOT201105441K,40
NOT201105441K,26
NOT201200299K,28
NOT201200299K,45
NOT201200299K,29
NOT201200299K,30
NOT201200299K,31
NOT201200299K,32
NOT221105838K,22
NOT221105838K,23
NOT221105838K,24
NOT221105838K,61
NOT221105838K,62
NOT221105838K,63
NOT221105838K,64
NOT221105838K,26
NOT221105838K,27
NOT220905081K,22
NOT220905081K,23
NOT220905081K,24
NOT220905081K,61
NOT220905081K,62
NOT220905081K,63
NOT220905081K,64
NOT220905081K,26
NOT220905081K,27
NOT221101754K,46
NOT221101754K,47
NOT221101754K,48
NOT221101754K,49
NOT221101754K,50
NOT221101754K,51
NOT221101754K,52
NOT221004211K,22
NOT221004211K,23
NOT221004211K,24
NOT221004211K,61
NOT221004211K,62
NOT221004211K,63
NOT221004211K,64
NOT221004211K,26
NOT221004211K,27
NOT221102032K,22
NOT221102032K,33
NOT221102032K,52
NOT221102032K,65
NOT221102032K,24
NOT221102032K,23
NOT221102032K,26
NOT221106541K,41
NOT221106541K,53
NOT221106541K,54
NOT221106541K,55
NOT221106541K,56
NOT221106541K,57
NOT220900570K,22
NOT220900570K,23
NOT220900570K,26
NOT200706912K,22
NOT200706912K,35
NOT200706912K,36
NOT200706912K,23
NOT200706912K,37
NOT200706912K,26
NOT200706912K,27
NOT221000320K,22
NOT221000320K,23
NOT221000320K,58
NOT221000320K,25
NOT221000320K,26
NOT221000320K,59
NOT221000320K,60
NOT221000320K,27
NOT221000704K,22
NOT221000704K,23
NOT221000704K,58
NOT221000704K,25
NOT221000704K,26
NOT221000704K,59
NOT221000704K,60
NOT221000704K,27
NOT220906286K,22
NOT220906286K,35
NOT220906286K,36
NOT220906286K,23
NOT220906286K,37
NOT220906286K,26
NOT220906286K,27
NOT200907712K,22
NOT200907712K,23
NOT200907712K,24
NOT200907712K,61
NOT200907712K,62
NOT200907712K,63
NOT200907712K,64
NOT200907712K,26
NOT200907712K,27
NOT221202165K,41
NOT221202165K,53
NOT221202165K,54
NOT221202165K,55
NOT221202165K,56
NOT221202165K,57
NOT201200605K,22
NOT201200605K,33
NOT201200605K,52
NOT201200605K,65
NOT201200605K,24
NOT201200605K,23
NOT201200605K,26
NOT221001010K,22
NOT221001010K,23
NOT221001010K,26
NOT220803356K,22
NOT220803356K,23
NOT220803356K,33
NOT220803356K,24
NOT220803356K,34
NOT220803356K,66
NOT220803356K,26
NOT221001491K,22
NOT221001491K,23
NOT221001491K,26
NOT221201791K,22
NOT221201791K,23
NOT221201791K,24
NOT221201791K,61
NOT221201791K,62
NOT221201791K,63
NOT221201791K,64
NOT221201791K,26
NOT221201791K,27
NOT201101422K,22
NOT201101422K,23
NOT201101422K,26
NOT221200676K,41
NOT221200676K,53
NOT221200676K,54
NOT221200676K,55
NOT221200676K,56
NOT221200676K,57
NOT220902852K,22
NOT220902852K,41
NOT220902852K,42
NOT220902852K,43
NOT220902852K,44
NOT220902852K,27
NOT220800185K,22
NOT220800185K,23
NOT220800185K,26
NOT221002857K,22
NOT221002857K,23
NOT221002857K,24
NOT221002857K,61
NOT221002857K,62
NOT221002857K,63
NOT221002857K,64
NOT221002857K,26
NOT221002857K,27
NOT181006660K,22
NOT181006660K,23
NOT181006660K,26
NOT221103804K,22
NOT221103804K,33
NOT221103804K,52
NOT221103804K,65
NOT221103804K,24
NOT221103804K,23
NOT221103804K,26
NOT201001350K,22
NOT201001350K,23
NOT201001350K,26
NOT221103769K,22
NOT221103769K,23
NOT221103769K,26
NOT221001135K,22
NOT221001135K,23
NOT221001135K,26
NOT220805466K,22
NOT220805466K,23
NOT220805466K,26
NOT221203890K,22
NOT221203890K,23
NOT221203890K,24
NOT221203890K,61
NOT221203890K,62
NOT221203890K,63
NOT221203890K,64
NOT221203890K,26
NOT221203890K,27
NOT220900281K,22
NOT220900281K,23
NOT220900281K,26
NOT220905597K,22
NOT220905597K,33
NOT220905597K,52
NOT220905597K,65
NOT220905597K,24
NOT220905597K,23
NOT220905597K,26
NOT220904907K,22
NOT220904907K,23
NOT220904907K,26
NOT221205722K,22
NOT221205722K,23
NOT221205722K,26
NOT221200515K,22
NOT221200515K,23
NOT221200515K,26
NOT201005902K,22
NOT201005902K,23
NOT201005902K,24
NOT201005902K,61
NOT201005902K,62
NOT201005902K,63
NOT201005902K,64
NOT201005902K,26
NOT201005902K,27
NOT220803753K,22
NOT220803753K,23
NOT220803753K,26
NOT220802840K,22
NOT220802840K,23
NOT220802840K,24
NOT220802840K,61
NOT220802840K,62
NOT220802840K,63
NOT220802840K,64
NOT220802840K,26
NOT220802840K,27
NOT201007585K,22
NOT201007585K,35
NOT201007585K,36
NOT201007585K,23
NOT201007585K,37
NOT201007585K,26
NOT201007585K,27
NOT221001900K,22
NOT221001900K,38
NOT221001900K,39
NOT221001900K,23
NOT221001900K,40
NOT221001900K,26
NOT221105102K,22
NOT221105102K,23
NOT221105102K,33
NOT221105102K,24
NOT221105102K,34
NOT221105102K,66
NOT221105102K,26
NOT200801251K,22
NOT200801251K,33
NOT200801251K,52
NOT200801251K,65
NOT200801251K,24
NOT200801251K,23
NOT200801251K,26
NOT161102073K,22
NOT161102073K,38
NOT161102073K,39
NOT161102073K,23
NOT161102073K,40
NOT161102073K,26
NOT181006510K,22
NOT181006510K,23
NOT181006510K,24
NOT181006510K,61
NOT181006510K,62
NOT181006510K,63
NOT181006510K,64
NOT181006510K,26
NOT181006510K,27
NOT180901108K,22
NOT180901108K,23
NOT180901108K,26
NOT161204250K,22
NOT161204250K,23
NOT161204250K,26
NOT220801293K,22
NOT220801293K,23
NOT220801293K,33
NOT220801293K,24
NOT220801293K,34
NOT220801293K,66
NOT220801293K,26
NOT221003153K,22
NOT221003153K,23
NOT221003153K,26
NOT181006910K,22
NOT181006910K,23
NOT181006910K,24
NOT181006910K,61
NOT181006910K,62
NOT181006910K,63
NOT181006910K,64
NOT181006910K,26
NOT181006910K,27
NOT221105884K,22
NOT221105884K,33
NOT221105884K,52
NOT221105884K,65
NOT221105884K,24
NOT221105884K,23
NOT221105884K,26
NOT220804760K,22
NOT220804760K,23
NOT220804760K,24
NOT220804760K,61
NOT220804760K,62
NOT220804760K,63
NOT220804760K,64
NOT220804760K,26
NOT220804760K,27
NOT220801820K,22
NOT220801820K,23
NOT220801820K,26
NOT220804557K,22
NOT220804557K,23
NOT220804557K,26
NOT221201978K,22
NOT221201978K,23
NOT221201978K,26
NOT200902128K,22
NOT200902128K,23
NOT200902128K,24
NOT200902128K,61
NOT200902128K,62
NOT200902128K,63
NOT200902128K,64
NOT200902128K,26
NOT200902128K,27
NOT221105923K,41
NOT221105923K,53
NOT221105923K,54
NOT221105923K,55
NOT221105923K,56
NOT221105923K,57
NOT180907073K,28
NOT180907073K,45
NOT180907073K,29
NOT180907073K,30
NOT180907073K,31
NOT180907073K,32
NOT180906907K,22
NOT180906907K,23
NOT180906907K,26
NOT220802859K,22
NOT220802859K,23
NOT220802859K,24
NOT220802859K,61
NOT220802859K,62
NOT220802859K,63
NOT220802859K,64
NOT220802859K,26
NOT220802859K,27
NOT221204671K,22
NOT221204671K,23
NOT221204671K,24
NOT221204671K,61
NOT221204671K,62
NOT221204671K,63
NOT221204671K,64
NOT221204671K,26
NOT221204671K,27
NOT221201778K,22
NOT221201778K,23
NOT221201778K,26
NOT221203508K,22
NOT221203508K,23
NOT221203508K,41
NOT221203508K,69
NOT221203508K,26
NOT221203508K,27
NOT221102793K,22
NOT221102793K,35
NOT221102793K,36
NOT221102793K,23
NOT221102793K,37
NOT221102793K,26
NOT221102793K,27
NOT201200272K,22
NOT201200272K,23
NOT201200272K,33
NOT201200272K,24
NOT201200272K,34
NOT201200272K,66
NOT201200272K,26
NOT141102233K,22
NOT141102233K,23
NOT141102233K,24
NOT141102233K,61
NOT141102233K,62
NOT141102233K,63
NOT141102233K,64
NOT141102233K,26
NOT141102233K,27
NOT220710436K,22
NOT220710436K,23
NOT220710436K,26
NOT181105278K,22
NOT181105278K,23
